server,model,pp,tg,run,server_pp_tps,server_tg_tps,prompt_tokens,eval_tokens,acceptance,draft_len
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,3,7749.9,227.94,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,4,7801.0,230.53,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,5,7807.5,226.62,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,6,7778.3,224.57,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,7,7778.6,228.59,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,8,7795.6,225.5,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,9,7780.9,224.57,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,10,7792.7,226.0,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,11,7821.1,227.05,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,12,7772.7,227.15,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,13,7768.9,224.31,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,2048,64,14,7785.0,229.0,2060,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,0,7468.2,225.59,4109,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,1,7724.4,229.87,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,2,7739.8,231.68,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,3,7733.4,225.56,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,4,7734.0,229.37,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,5,7755.9,226.16,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,6,7759.0,226.1,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,7,7727.3,226.1,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,8,7764.6,227.06,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,9,7730.2,226.64,4109,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,10,7774.9,226.07,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,11,7766.2,226.28,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,12,7755.6,226.74,4107,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,13,7726.2,226.47,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,32,14,7777.9,226.15,4108,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,0,7425.1,223.11,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,1,7741.7,225.68,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,2,7762.5,228.68,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,3,7819.4,227.43,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,4,7775.7,224.44,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,5,7723.5,224.07,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,6,7763.5,220.78,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,7,7718.8,222.68,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,8,7729.5,225.98,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,9,7730.8,221.77,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,10,7734.0,224.59,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,11,7738.7,221.61,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,12,7727.3,222.83,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,13,7744.5,221.75,4108,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,4096,64,14,7722.7,222.37,4107,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,0,7103.3,225.61,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,1,7212.9,218.86,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,2,7220.8,217.54,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,3,7219.7,226.16,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,4,7227.8,217.63,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,5,7234.0,215.04,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,6,7218.1,226.28,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,7,7227.9,222.52,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,8,7232.0,217.42,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,9,7214.7,225.96,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,10,7220.6,215.79,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,11,7234.8,219.0,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,12,7226.1,222.38,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,13,7209.8,216.8,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,32,14,7232.5,216.7,8204,32,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,0,7120.3,217.32,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,1,7235.3,215.26,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,2,7238.7,212.7,8205,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,3,7244.5,213.7,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,4,7227.7,217.61,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,5,7236.6,214.9,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,6,7235.8,217.67,8203,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,7,7235.3,215.04,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,8,7220.1,214.36,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,9,7240.7,213.04,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,10,7241.1,214.58,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,11,7243.3,214.08,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,12,7229.9,214.15,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,13,7243.7,216.12,8204,64,,
lm-studio,Qwen3.5-0.8B-Q8_0,8192,64,14,7235.0,213.54,8204,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,0,2959.8,181.04,1035,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,1,7661.5,216.38,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,2,7664.4,211.82,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,3,7602.4,198.77,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,4,7559.0,209.42,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,5,7582.2,207.03,1033,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,6,7612.5,208.65,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,7,7654.7,211.68,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,8,7619.7,202.26,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,9,7616.4,232.47,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,10,7652.5,213.82,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,11,7663.3,210.18,1035,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,12,7608.0,208.6,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,13,7605.7,205.19,1033,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,32,14,7682.6,235.59,1034,32,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,0,6960.2,203.61,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,1,7573.5,194.26,1035,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,2,7540.4,235.03,1035,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,3,7665.0,229.36,1035,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,4,7657.5,224.24,1033,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,5,7654.7,225.1,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,6,7661.5,207.15,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,7,7642.2,226.85,1033,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,8,7649.6,226.0,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,9,7736.6,207.09,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,10,7647.9,202.54,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,11,7620.3,223.63,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,12,7661.0,233.96,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,13,7658.1,231.27,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,1024,64,14,7634.4,227.88,1034,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,0,4521.6,184.53,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,1,7966.2,232.3,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,2,7994.9,240.04,2057,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,3,7967.2,243.72,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,4,7962.9,242.87,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,5,7973.7,241.13,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,6,7966.1,244.14,2057,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,7,7997.8,240.6,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,8,7994.4,242.81,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,9,7961.0,243.44,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,10,7979.2,240.73,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,11,7977.1,242.61,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,12,7980.5,241.09,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,13,7985.7,240.71,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,32,14,7978.3,230.5,2058,32,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,0,7606.5,203.07,2059,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,1,7995.8,236.83,2057,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,2,7998.1,212.58,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,3,7983.4,237.24,2057,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,4,7980.1,230.36,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,5,7962.5,215.87,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,6,8000.8,233.64,2057,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,7,7975.5,236.69,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,8,7987.0,235.98,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,9,7987.9,234.55,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,10,7953.8,237.36,2057,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,11,7954.9,234.37,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,12,7978.6,229.36,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,13,8049.9,213.9,2059,64,,
ollama,Qwen3.5-0.8B-Q8_0,2048,64,14,8010.6,228.51,2058,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,0,6686.1,177.66,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,1,8029.0,233.05,4105,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,2,8041.2,222.1,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,3,7999.4,236.83,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,4,8016.1,224.61,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,5,8023.9,228.9,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,6,8019.7,226.53,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,7,8008.5,232.9,4105,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,8,8007.2,237.94,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,9,8018.1,234.06,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,10,8014.5,222.58,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,11,8008.4,226.16,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,12,8042.0,227.9,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,13,8014.5,220.28,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,32,14,8031.5,227.94,4106,32,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,0,7801.0,231.06,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,1,8002.5,233.36,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,2,8008.4,230.41,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,3,8011.8,233.64,4107,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,4,8042.3,234.74,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,5,8017.0,230.56,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,6,8007.0,214.82,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,7,8034.3,233.41,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,8,8008.7,233.72,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,9,7998.3,225.89,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,10,8012.0,228.37,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,11,8027.8,215.66,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,12,8015.8,229.84,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,13,8005.9,234.05,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,4096,64,14,8009.1,232.24,4106,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,0,7407.4,226.95,8201,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,1,7494.8,221.04,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,2,7496.7,218.19,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,3,7483.9,217.92,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,4,7487.9,217.55,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,5,7495.5,219.6,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,6,7498.1,212.31,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,7,7489.9,215.59,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,8,7479.3,225.99,8203,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,9,7476.8,219.78,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,10,7485.8,218.01,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,11,7488.8,215.18,8203,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,12,7484.9,210.21,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,13,7487.8,225.23,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,32,14,7482.5,213.56,8202,32,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,0,7428.7,206.32,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,1,7483.4,224.23,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,2,7492.2,216.31,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,3,7493.3,207.58,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,4,7496.1,207.71,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,5,7490.7,226.24,8203,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,6,7497.9,225.45,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,7,7487.2,211.49,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,8,7475.8,208.13,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,9,7487.9,224.84,8201,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,10,7487.4,225.26,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,11,7478.5,225.41,8202,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,12,7497.6,224.25,8201,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,13,7487.7,224.07,8201,64,,
ollama,Qwen3.5-0.8B-Q8_0,8192,64,14,7488.9,207.84,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,0,773.4,69.24,1035,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,1,789.2,67.9,1033,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,2,789.3,69.31,1033,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,3,788.7,69.5,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,4,788.9,69.57,1033,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,5,780.3,69.24,1035,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,6,789.9,69.28,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,7,789.8,69.24,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,8,788.5,69.33,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,9,781.7,69.11,1035,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,10,789.5,69.27,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,11,788.9,69.38,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,12,789.9,68.04,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,13,789.3,69.55,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,32,14,789.9,69.53,1034,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,0,784.4,68.27,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,1,779.3,68.4,1035,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,2,788.9,68.31,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,3,780.4,68.21,1035,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,4,789.4,68.38,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,5,789.2,68.48,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,6,780.6,68.3,1035,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,7,789.7,68.27,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,8,789.9,68.31,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,9,789.7,68.41,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,10,789.5,68.32,1033,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,11,788.9,68.31,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,12,788.8,68.32,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,13,789.9,68.26,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,1024,64,14,789.1,67.77,1034,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,0,808.8,69.05,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,1,811.6,68.83,2057,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,2,811.5,68.84,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,3,812.1,69.34,2057,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,4,811.7,67.52,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,5,807.2,69.22,2059,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,6,810.7,68.93,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,7,812.0,69.16,2057,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,8,811.3,67.92,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,9,811.8,69.25,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,10,812.3,68.92,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,11,811.9,69.26,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,12,811.9,68.89,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,13,812.1,69.14,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,32,14,811.7,69.01,2058,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,0,808.1,68.1,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,1,812.3,68.27,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,2,812.1,68.3,2057,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,3,812.3,68.29,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,4,812.5,68.28,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,5,812.4,67.91,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,6,812.3,68.24,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,7,812.4,68.23,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,8,812.4,68.18,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,9,812.1,68.21,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,10,812.0,67.65,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,11,807.4,68.1,2059,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,12,812.4,68.21,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,13,812.4,68.11,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,2048,64,14,812.9,67.52,2058,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,0,815.4,67.87,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,1,816.4,67.94,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,2,816.6,67.8,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,3,816.6,67.85,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,4,814.0,67.92,4107,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,5,816.9,67.93,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,6,816.4,68.19,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,7,815.8,68.08,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,8,813.5,67.96,4107,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,9,816.6,67.71,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,10,816.1,68.32,4105,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,11,816.2,67.8,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,12,816.4,68.06,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,13,816.5,67.77,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,32,14,816.2,67.97,4106,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,0,815.5,66.91,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,1,816.8,66.95,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,2,814.1,66.86,4107,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,3,816.3,66.16,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,4,816.4,66.98,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,5,816.4,66.27,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,6,816.8,67.02,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,7,815.8,66.75,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,8,816.1,66.95,4105,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,9,816.3,65.87,4105,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,10,816.5,66.97,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,11,816.6,66.95,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,12,816.6,66.92,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,13,814.1,67.01,4107,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,4096,64,14,816.7,66.94,4106,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,0,803.6,65.23,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,1,804.2,66.59,8201,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,2,804.0,66.74,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,3,804.0,66.51,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,4,804.4,66.47,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,5,802.9,66.52,8203,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,6,804.1,66.66,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,7,803.6,66.78,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,8,804.2,66.35,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,9,804.1,66.52,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,10,804.1,66.84,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,11,803.9,66.42,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,12,803.9,66.61,8202,32,,
