ts,gpu_edge_c,cpu_c,batt_c,fan_rpm,gpu_busy_pct,sclk,cpu_mhz_max,load1
2026-09-13T22:41:55Z,77,76,31,5208,99,1345,1702,0.24
2026-09-13T22:41:57Z,75,76,31,5208,99,1361,1702,0.22
2026-09-13T22:41:59Z,73,76,31,5208,99,1443,1886,0.22
2026-09-13T22:42:01Z,75,76,31,5208,100,1423,1702,0.21
2026-09-13T22:42:03Z,75,76,31,5208,99,1521,1702,0.21
2026-09-13T22:42:05Z,73,76,31,5252,99,1421,1702,0.21
2026-09-13T22:42:08Z,74,75,31,5252,99,1600,1702,0.35
2026-09-13T22:42:10Z,75,75,31,5208,100,1358,1702,0.35
2026-09-13T22:42:12Z,75,76,31,5208,100,1600,2424,0.40
2026-09-13T22:42:14Z,76,76,31,5208,99,1600,1702,0.40
2026-09-13T22:42:16Z,75,76,31,5252,99,1522,1702,0.37
2026-09-13T22:42:18Z,76,76,31,5237,99,1453,1702,0.37
2026-09-13T22:42:20Z,70,76,31,5208,100,1171,2424,0.37
2026-09-13T22:42:22Z,75,76,31,5208,99,1313,1399,0.34
2026-09-13T22:42:24Z,75,76,31,5208,100,1600,2370,0.34
2026-09-13T22:42:26Z,73,76,31,5237,100,1478,1702,0.47
2026-09-13T22:42:28Z,75,75,31,5237,99,1351,1702,0.47
2026-09-13T22:42:30Z,75,76,31,5252,100,1307,1702,0.47
2026-09-13T22:42:32Z,74,76,31,5237,99,1600,1702,0.44
2026-09-13T22:42:34Z,72,76,31,5208,100,1600,1702,0.44
2026-09-13T22:42:37Z,76,76,31,5252,99,1371,1702,0.48
2026-09-13T22:42:39Z,76,76,31,5252,99,1449,1702,0.48
2026-09-13T22:42:41Z,74,76,31,5252,100,1403,1400,0.68
2026-09-13T22:42:43Z,77,76,31,5252,100,1381,1399,0.68
2026-09-13T22:42:45Z,73,76,31,5237,100,1344,1702,0.68
2026-09-13T22:42:47Z,73,76,30,5252,99,1422,1702,0.71
2026-09-13T22:42:49Z,76,75,31,5208,99,1471,1702,0.71
2026-09-13T22:42:51Z,76,76,31,5208,100,1532,1400,0.65
2026-09-13T22:42:53Z,76,76,31,5252,100,1363,1702,0.65
2026-09-13T22:42:55Z,76,76,31,5208,99,1416,1702,0.65
2026-09-13T22:42:57Z,75,76,31,5237,99,1316,1702,0.60
2026-09-13T22:42:59Z,72,76,31,5208,99,1600,1702,0.60
2026-09-13T22:43:01Z,75,76,31,5237,53,1439,2424,0.63
2026-09-13T22:43:03Z,76,76,31,5252,100,1600,1400,0.63
2026-09-13T22:43:06Z,76,76,31,5252,99,1511,1399,0.63
2026-09-13T22:43:08Z,73,76,31,5208,99,1581,1702,0.58
2026-09-13T22:43:10Z,75,75,31,5208,99,1600,1702,0.58
2026-09-13T22:43:12Z,76,76,31,5252,99,1316,1399,0.53
2026-09-13T22:43:14Z,75,76,31,5252,100,1600,1702,0.53
2026-09-13T22:43:16Z,76,76,31,5237,99,1382,1702,0.49
2026-09-13T22:43:18Z,76,77,31,5252,100,1532,1702,0.49
2026-09-13T22:43:20Z,76,77,31,5237,100,1448,1702,0.49
2026-09-13T22:43:22Z,75,77,31,5237,100,1321,2424,0.45
2026-09-13T22:43:24Z,76,76,31,5237,100,1600,1702,0.45
2026-09-13T22:43:26Z,76,76,30,5237,100,1371,1702,0.41
2026-09-13T22:43:28Z,73,76,31,5237,6,1460,1400,0.41
2026-09-13T22:43:30Z,75,75,30,5252,100,1339,1702,0.41
2026-09-13T22:43:32Z,75,76,31,5252,99,1600,1702,0.38
2026-09-13T22:43:35Z,76,76,31,5237,100,1478,1702,0.38
2026-09-13T22:43:37Z,77,76,30,5252,100,1498,1702,0.35
2026-09-13T22:43:39Z,78,76,30,5237,99,1482,1478,0.35
2026-09-13T22:43:41Z,76,77,30,5237,100,1377,1702,0.32
2026-09-13T22:43:43Z,76,77,31,5237,99,1600,2424,0.32
2026-09-13T22:43:45Z,76,76,31,5252,99,1359,1702,0.32
2026-09-13T22:43:47Z,76,77,31,5252,99,1600,1702,0.30
2026-09-13T22:43:49Z,72,76,31,5237,99,1518,1399,0.30
2026-09-13T22:43:51Z,75,76,31,5237,100,1515,1702,0.35
2026-09-13T22:43:53Z,76,76,30,5237,99,1373,1702,0.35
2026-09-13T22:43:55Z,77,76,30,5252,99,1600,1702,0.35
2026-09-13T22:43:57Z,76,76,30,5252,100,1600,1907,0.32
2026-09-13T22:43:59Z,75,77,30,5252,100,1402,2424,0.32
2026-09-13T22:44:01Z,76,77,30,5237,99,1318,1702,0.30
2026-09-13T22:44:04Z,73,77,30,5252,100,1600,2424,0.30
2026-09-13T22:44:06Z,76,76,30,5281,99,1600,1561,0.30
2026-09-13T22:44:08Z,75,77,30,5252,100,1541,1400,0.27
2026-09-13T22:44:10Z,74,76,30,5281,99,1462,1702,0.27
2026-09-13T22:44:12Z,76,76,30,5252,99,1447,1702,0.33
2026-09-13T22:44:14Z,76,76,30,5237,100,1600,1702,0.33
2026-09-13T22:44:16Z,76,76,30,5281,100,1509,1702,0.39
2026-09-13T22:44:18Z,76,76,30,5252,100,1519,1702,0.39
2026-09-13T22:44:20Z,76,76,30,5237,100,1405,2424,0.39
2026-09-13T22:44:22Z,74,77,30,5281,99,1600,1702,0.35
2026-09-13T22:44:24Z,76,77,30,5252,99,1600,2424,0.35
2026-09-13T22:44:26Z,76,77,30,5252,100,1600,2386,0.33
2026-09-13T22:44:28Z,76,77,30,5252,100,1521,1702,0.33
2026-09-13T22:44:30Z,74,76,30,5252,99,1467,1702,0.33
2026-09-13T22:44:33Z,70,76,30,5281,99,1236,2425,0.30
2026-09-13T22:44:35Z,75,76,30,5252,99,1513,1702,0.30
2026-09-13T22:44:37Z,74,76,30,5237,99,1418,2424,0.28
2026-09-13T22:44:39Z,77,76,30,5237,100,1333,1702,0.28
2026-09-13T22:44:41Z,75,77,30,5237,99,1236,2425,0.49
2026-09-13T22:44:43Z,76,77,30,5237,99,1509,1702,0.49
2026-09-13T22:44:45Z,77,77,30,5237,99,1363,1720,0.49
2026-09-13T22:44:47Z,76,77,30,5237,99,1386,1399,0.45
2026-09-13T22:44:49Z,74,77,31,5237,99,1329,1702,0.45
2026-09-13T22:44:51Z,73,77,30,5237,99,1377,1702,0.50
2026-09-13T22:44:53Z,69,76,30,5281,99,1040,2426,0.50
2026-09-13T22:44:55Z,76,76,30,5252,99,1358,1702,0.50
2026-09-13T22:44:57Z,74,76,30,5237,99,1322,1702,0.46
2026-09-13T22:44:59Z,76,76,30,5237,100,1600,1702,0.46
2026-09-13T22:45:01Z,75,77,30,5237,99,1600,2425,0.50
2026-09-13T22:45:03Z,78,77,30,5237,100,1432,1400,0.50
2026-09-13T22:45:06Z,77,77,30,5252,100,1350,1400,0.50
2026-09-13T22:45:08Z,77,77,30,5252,100,1359,1702,0.54
2026-09-13T22:45:10Z,72,77,30,5237,99,1600,1702,0.54
2026-09-13T22:45:12Z,73,77,30,5237,99,1412,1400,0.58
2026-09-13T22:45:14Z,65,76,30,5281,100,1040,2424,0.58
2026-09-13T22:45:16Z,76,76,30,5281,100,1600,1702,0.53
2026-09-13T22:45:18Z,73,76,30,5252,100,1600,1702,0.53
2026-09-13T22:45:20Z,76,76,30,5252,99,1600,2208,0.53
2026-09-13T22:45:22Z,75,77,30,5252,100,1507,2124,0.49
2026-09-13T22:45:24Z,78,77,30,5281,100,1356,1702,0.49
2026-09-13T22:45:26Z,76,77,30,5252,100,1350,1702,0.45
2026-09-13T22:45:28Z,76,77,30,5237,99,1353,1702,0.45
2026-09-13T22:45:30Z,72,77,30,5237,100,1600,1702,0.45
2026-09-13T22:45:32Z,73,77,30,5281,99,1454,1430,0.41
2026-09-13T22:45:35Z,68,76,30,5237,0,200,2424,0.41
2026-09-13T22:45:37Z,74,76,31,5281,100,1600,1702,0.38
2026-09-13T22:45:39Z,75,76,30,5237,99,1331,1702,0.38
2026-09-13T22:45:41Z,76,76,30,5237,99,1385,1702,0.38
2026-09-13T22:45:43Z,77,77,30,5252,100,1600,2424,0.51
2026-09-13T22:45:45Z,76,77,30,5237,100,1374,1702,0.51
2026-09-13T22:45:47Z,76,77,30,5252,100,1378,1399,0.47
2026-09-13T22:45:49Z,77,77,30,5252,100,1380,1702,0.47
2026-09-13T22:45:51Z,77,77,30,5252,99,1342,1702,0.43
2026-09-13T22:45:53Z,74,77,30,5281,99,1586,1702,0.43
2026-09-13T22:45:55Z,73,76,30,5237,99,1419,1399,0.43
2026-09-13T22:45:57Z,76,76,30,5252,99,1346,1702,0.40
2026-09-13T22:45:59Z,76,76,30,5281,99,1475,1702,0.40
2026-09-13T22:46:01Z,73,76,30,5237,99,1600,1702,0.36
2026-09-13T22:46:04Z,72,77,30,5237,99,1424,1702,0.36
2026-09-13T22:46:06Z,76,77,30,5237,100,1600,1702,0.36
2026-09-13T22:46:08Z,76,77,30,5252,100,1397,1702,0.34
2026-09-13T22:46:10Z,76,77,30,5237,99,1519,1702,0.34
2026-09-13T22:46:12Z,76,77,30,5252,100,1464,1702,0.31
2026-09-13T22:46:14Z,73,77,30,5237,100,1535,1702,0.31
2026-09-13T22:46:16Z,74,76,30,5237,100,1507,1702,0.36
2026-09-13T22:46:18Z,61,75,30,5252,0,200,2424,0.36
2026-09-13T22:46:20Z,59,73,30,5252,0,200,2424,0.36
2026-09-13T22:46:22Z,58,71,30,5237,14,1040,2424,0.41
2026-09-13T22:46:24Z,57,69,30,5281,12,1040,2425,0.41
2026-09-13T22:46:26Z,56,66,30,4770,0,200,2424,0.46
2026-09-13T22:46:28Z,56,64,30,4687,0,200,2424,0.46
2026-09-13T22:46:30Z,67,64,30,4573,99,1351,2424,0.46
2026-09-13T22:46:32Z,70,68,30,3765,99,1453,1702,0.42
2026-09-13T22:46:34Z,71,70,30,3727,99,1385,1702,0.42
2026-09-13T22:46:37Z,72,71,30,3735,99,1375,1580,0.39
2026-09-13T22:46:39Z,72,72,30,3765,100,1389,1702,0.39
2026-09-13T22:46:41Z,72,73,30,4093,99,1389,1702,0.39
2026-09-13T22:46:43Z,74,74,30,4232,100,1375,1702,0.36
2026-09-13T22:46:45Z,74,74,30,4464,100,1347,2424,0.36
2026-09-13T22:46:47Z,75,75,30,4595,99,1381,1702,0.33
2026-09-13T22:46:49Z,75,75,30,4746,99,1374,1702,0.33
2026-09-13T22:46:51Z,75,75,30,4870,100,1329,2424,0.38
2026-09-13T22:46:53Z,75,75,31,5000,99,1386,1399,0.38
2026-09-13T22:46:55Z,75,76,30,5208,100,1406,1702,0.38
2026-09-13T22:46:57Z,75,76,30,5252,99,1380,1702,0.35
2026-09-13T22:46:59Z,75,76,30,5252,100,1325,2424,0.35
2026-09-13T22:47:01Z,73,75,31,5208,100,1357,1702,0.32
2026-09-13T22:47:03Z,73,75,31,5208,100,1415,1702,0.32
2026-09-13T22:47:06Z,67,75,30,5208,100,1040,2424,0.32
2026-09-13T22:47:08Z,75,75,30,5208,99,1372,1702,0.30
2026-09-13T22:47:10Z,76,76,30,5252,99,1375,1702,0.30
2026-09-13T22:47:12Z,76,76,30,5208,100,1414,1702,0.27
2026-09-13T22:47:14Z,76,76,31,5208,100,1389,1702,0.27
2026-09-13T22:47:16Z,76,76,31,5237,100,1385,1702,0.25
2026-09-13T22:47:18Z,76,76,30,5208,99,1374,1702,0.25
2026-09-13T22:47:20Z,76,76,30,5208,99,1327,2424,0.25
2026-09-13T22:47:22Z,76,76,30,5252,100,1376,1702,0.23
2026-09-13T22:47:24Z,77,76,30,5208,100,1378,1702,0.23
2026-09-13T22:47:26Z,77,76,30,5237,99,1377,1702,0.21
2026-09-13T22:47:28Z,75,76,30,5208,99,1527,1702,0.21
2026-09-13T22:47:30Z,76,76,30,5237,99,1443,1702,0.21
2026-09-13T22:47:32Z,75,77,30,5237,100,1397,1702,0.20
2026-09-13T22:47:34Z,76,77,30,5357,100,1384,1702,0.20
2026-09-13T22:47:37Z,74,76,30,5387,99,1440,1672,0.26
2026-09-13T22:47:39Z,72,76,30,5387,99,1371,1702,0.26
2026-09-13T22:47:41Z,73,75,30,5434,48,1557,1702,0.26
2026-09-13T22:47:43Z,75,75,30,5403,99,1364,1702,0.40
2026-09-13T22:47:45Z,76,76,30,5403,99,1416,1702,0.40
2026-09-13T22:47:47Z,76,76,30,5387,99,1545,1399,0.45
2026-09-13T22:47:49Z,76,76,30,5403,99,1428,1702,0.45
2026-09-13T22:47:51Z,76,76,30,5434,100,1377,1702,0.41
2026-09-13T22:47:53Z,76,76,30,5403,99,1388,1702,0.41
2026-09-13T22:47:55Z,75,76,30,5403,100,1347,2424,0.41
2026-09-13T22:47:57Z,76,76,30,5403,99,1375,1702,0.46
2026-09-13T22:47:59Z,76,76,30,5387,100,1380,1702,0.46
2026-09-13T22:48:01Z,75,76,30,5434,100,1380,1702,0.42
2026-09-13T22:48:04Z,76,76,30,5387,100,1324,2424,0.42
2026-09-13T22:48:06Z,76,76,30,5387,100,1407,1400,0.42
2026-09-13T22:48:08Z,75,76,30,5403,99,1391,1702,0.39
2026-09-13T22:48:10Z,75,76,30,5387,100,1391,1702,0.39
2026-09-13T22:48:12Z,73,76,30,5387,99,1387,1702,0.44
2026-09-13T22:48:14Z,73,76,30,5434,100,1423,1702,0.44
2026-09-13T22:48:16Z,72,75,30,5434,100,1387,1702,0.48
2026-09-13T22:48:18Z,75,75,30,5403,100,1368,1702,0.48
2026-09-13T22:48:20Z,75,75,30,5403,99,1424,1400,0.48
2026-09-13T22:48:22Z,76,76,30,5434,99,1371,1399,0.44
2026-09-13T22:48:24Z,75,76,30,5387,100,1381,1702,0.44
2026-09-13T22:48:26Z,75,76,30,5387,100,1371,1702,0.41
2026-09-13T22:48:28Z,76,76,30,5434,100,1409,1702,0.41
2026-09-13T22:48:30Z,76,76,30,5403,99,1383,1702,0.41
2026-09-13T22:48:33Z,76,76,30,5387,100,1374,1702,0.46
2026-09-13T22:48:35Z,77,76,30,5403,100,1373,1702,0.46
2026-09-13T22:48:37Z,75,76,30,5434,100,1380,1702,0.42
2026-09-13T22:48:39Z,78,76,30,5403,100,1327,2424,0.42
2026-09-13T22:48:41Z,75,76,30,5434,100,1387,1399,0.47
2026-09-13T22:48:43Z,75,76,30,5434,100,1424,1702,0.47
2026-09-13T22:48:45Z,76,76,30,5434,100,1364,1399,0.47
2026-09-13T22:48:47Z,76,76,30,5434,100,1324,2426,0.43
2026-09-13T22:48:49Z,73,76,30,5387,36,1422,1399,0.43
2026-09-13T22:48:51Z,73,75,30,5434,100,1355,1702,0.47
2026-09-13T22:48:53Z,65,75,30,5434,0,200,2424,0.47
2026-09-13T22:48:55Z,75,75,30,5403,100,1600,1702,0.47
2026-09-13T22:48:57Z,75,76,30,5387,100,1600,1702,0.44
2026-09-13T22:48:59Z,75,76,30,5403,99,1599,1702,0.44
2026-09-13T22:49:01Z,75,76,30,5434,99,1382,1702,0.40
2026-09-13T22:49:04Z,75,76,30,5403,100,1600,1702,0.40
2026-09-13T22:49:06Z,75,76,30,5387,99,1599,1702,0.40
2026-09-13T22:49:08Z,75,76,30,5434,99,1330,2424,0.37
2026-09-13T22:49:10Z,75,76,30,5387,99,1381,1702,0.37
2026-09-13T22:49:12Z,76,76,30,5434,99,1375,1702,0.34
2026-09-13T22:49:14Z,76,76,30,5434,99,1390,1702,0.34
2026-09-13T22:49:16Z,70,76,30,5434,100,1406,2380,0.39
2026-09-13T22:49:18Z,75,76,30,5387,100,1600,1702,0.39
2026-09-13T22:49:20Z,76,76,30,5434,100,1600,1702,0.39
2026-09-13T22:49:22Z,76,76,30,5434,99,1392,1702,0.36
2026-09-13T22:49:24Z,73,76,30,5434,99,1406,1400,0.36
2026-09-13T22:49:26Z,72,75,30,5434,99,1412,1702,0.33
2026-09-13T22:49:28Z,73,75,30,5434,99,1337,1702,0.33
2026-09-13T22:49:30Z,76,74,30,5403,100,1388,1399,0.33
2026-09-13T22:49:33Z,75,75,30,5434,99,1373,1702,0.30
2026-09-13T22:49:35Z,75,76,30,5403,100,1371,1702,0.30
2026-09-13T22:49:37Z,75,76,30,5434,100,1345,2424,0.28
2026-09-13T22:49:39Z,76,76,30,5434,99,1385,1702,0.28
2026-09-13T22:49:41Z,76,76,30,5434,100,1379,1702,0.26
2026-09-13T22:49:43Z,75,76,30,5434,99,1319,2424,0.26
2026-09-13T22:49:45Z,76,76,30,5434,99,1367,1702,0.26
2026-09-13T22:49:47Z,75,76,30,5403,99,1334,1702,0.24
2026-09-13T22:49:49Z,72,76,30,5434,99,1392,1702,0.24
2026-09-13T22:49:51Z,75,76,30,5434,100,1600,2424,0.30
2026-09-13T22:49:53Z,75,76,30,5434,99,1382,1702,0.30
2026-09-13T22:49:55Z,75,76,30,5434,99,1379,1702,0.30
2026-09-13T22:49:57Z,76,76,30,5403,100,1379,1702,0.27
2026-09-13T22:49:59Z,71,76,30,5434,100,1352,2424,0.27
2026-09-13T22:50:01Z,72,76,30,5434,51,1452,1702,0.25
2026-09-13T22:50:04Z,73,75,30,5434,99,1358,1702,0.25
2026-09-13T22:50:06Z,69,75,30,5403,99,1240,2424,0.25
2026-09-13T22:50:08Z,75,75,30,5387,100,1379,1702,0.23
2026-09-13T22:50:10Z,75,76,30,5434,99,1380,1702,0.23
2026-09-13T22:50:12Z,75,76,30,5387,100,1599,1702,0.29
2026-09-13T22:50:14Z,75,76,30,5434,99,1362,1702,0.29
2026-09-13T22:50:16Z,77,76,30,5434,100,1377,1702,0.27
2026-09-13T22:50:18Z,75,76,30,5387,99,1391,1702,0.27
2026-09-13T22:50:20Z,75,76,30,5434,100,1387,2426,0.27
2026-09-13T22:50:22Z,76,76,30,5434,100,1370,1702,0.25
2026-09-13T22:50:24Z,75,76,30,5434,100,1377,1702,0.25
2026-09-13T22:50:26Z,75,76,30,5434,99,1330,2424,0.23
2026-09-13T22:50:28Z,75,76,30,5434,100,1600,1702,0.23
2026-09-13T22:50:30Z,75,76,30,5387,99,1556,1702,0.23
2026-09-13T22:50:33Z,75,76,30,5434,100,1382,1702,0.21
2026-09-13T22:50:35Z,75,76,30,5403,100,1412,1702,0.21
2026-09-13T22:50:37Z,73,76,30,5403,100,1334,1399,0.19
2026-09-13T22:50:39Z,73,75,30,5434,100,1417,1702,0.19
2026-09-13T22:50:41Z,73,75,30,5434,99,1368,1702,0.34
2026-09-13T22:50:43Z,76,74,30,5434,99,1388,1702,0.34
2026-09-13T22:50:45Z,75,75,30,5403,100,1389,1702,0.34
2026-09-13T22:50:47Z,75,76,30,5434,100,1376,1702,0.31
2026-09-13T22:50:49Z,75,76,30,5434,100,1397,1702,0.31
2026-09-13T22:50:51Z,75,76,30,5434,100,1373,1702,0.28
2026-09-13T22:50:53Z,76,76,30,5434,99,1393,1702,0.28
2026-09-13T22:50:55Z,75,76,30,5434,99,1338,2424,0.28
2026-09-13T22:50:57Z,76,76,30,5434,99,1385,1702,0.34
2026-09-13T22:50:59Z,76,76,30,5434,100,1378,1702,0.34
2026-09-13T22:51:02Z,75,76,30,5434,100,1375,1399,0.31
2026-09-13T22:51:04Z,75,76,30,5434,100,1390,1702,0.31
2026-09-13T22:51:06Z,76,76,30,5434,99,1377,1702,0.31
2026-09-13T22:51:08Z,75,76,30,5434,100,1423,1702,0.29
2026-09-13T22:51:10Z,75,76,30,5387,99,1346,1702,0.29
2026-09-13T22:51:12Z,73,76,30,5434,99,1375,1702,0.35
2026-09-13T22:51:14Z,72,75,30,5434,99,1355,1400,0.35
2026-09-13T22:51:16Z,73,75,30,5387,99,1400,1399,0.40
2026-09-13T22:51:18Z,75,74,30,5403,100,1395,1702,0.40
2026-09-13T22:51:20Z,75,75,30,5434,99,1392,1702,0.40
2026-09-13T22:51:22Z,75,76,30,5434,100,1380,1702,0.37
2026-09-13T22:51:24Z,75,76,30,5403,99,1338,2425,0.37
2026-09-13T22:51:26Z,76,76,30,5403,100,1394,1702,0.34
2026-09-13T22:51:28Z,76,76,30,5434,99,1426,1702,0.34
2026-09-13T22:51:31Z,75,76,30,5434,100,1382,1702,0.34
2026-09-13T22:51:33Z,76,76,30,5434,99,1372,1702,0.47
2026-09-13T22:51:35Z,75,76,30,5434,100,1381,1702,0.47
2026-09-13T22:51:37Z,77,76,30,5387,99,1378,1702,0.43
2026-09-13T22:51:39Z,76,76,30,5403,99,1295,2424,0.43
2026-09-13T22:51:41Z,75,76,30,5387,99,1377,1702,0.40
2026-09-13T22:51:43Z,75,76,30,5403,100,1371,1702,0.40
2026-09-13T22:51:45Z,75,76,30,5434,100,1358,1702,0.40
2026-09-13T22:51:47Z,75,76,30,5434,100,1324,2426,0.53
2026-09-13T22:51:49Z,72,75,30,5434,99,1474,1702,0.53
2026-09-13T22:51:51Z,73,75,30,5403,99,1337,1702,0.48
2026-09-13T22:51:53Z,68,74,30,5434,100,1040,2424,0.48
2026-09-13T22:51:55Z,77,75,30,5403,100,1377,1702,0.48
2026-09-13T22:51:57Z,77,76,30,5434,100,1376,1702,0.44
2026-09-13T22:52:00Z,75,76,30,5434,99,1382,1702,0.44
2026-09-13T22:52:02Z,77,76,30,5434,100,1379,1702,0.41
2026-09-13T22:52:04Z,77,76,30,5403,100,1381,1702,0.41
2026-09-13T22:52:06Z,77,76,30,5403,100,1380,1702,0.41
2026-09-13T22:52:08Z,75,76,30,5434,100,1339,2424,0.38
2026-09-13T22:52:10Z,75,76,30,5403,99,1599,1702,0.38
2026-09-13T22:52:12Z,76,76,30,5434,100,1600,1702,0.35
2026-09-13T22:52:14Z,75,76,30,5434,100,1600,1933,0.35
2026-09-13T22:52:16Z,76,76,30,5434,99,1388,1399,0.32
2026-09-13T22:52:18Z,75,76,30,5403,99,1377,1400,0.32
2026-09-13T22:52:20Z,75,76,30,5434,99,1359,1702,0.32
2026-09-13T22:52:22Z,76,76,30,5387,99,1341,1702,0.29
2026-09-13T22:52:24Z,73,76,30,5434,99,1366,1702,0.29
2026-09-13T22:52:26Z,73,75,30,5387,100,1353,1702,0.35
2026-09-13T22:52:29Z,73,75,30,5434,99,1339,1702,0.35
2026-09-13T22:52:31Z,77,74,30,5387,99,1376,1702,0.35
2026-09-13T22:52:33Z,75,75,30,5434,99,1376,1702,0.32
2026-09-13T22:52:35Z,75,76,30,5434,100,1379,1702,0.32
2026-09-13T22:52:37Z,77,76,30,5403,100,1378,1702,0.37
2026-09-13T22:52:39Z,77,76,30,5434,100,1351,1702,0.37
2026-09-13T22:52:41Z,76,76,30,5387,99,1375,1702,0.34
2026-09-13T22:52:43Z,75,76,30,5434,99,1282,2424,0.34
2026-09-13T22:52:45Z,75,76,30,5434,100,1600,1702,0.34
2026-09-13T22:52:47Z,76,76,30,5387,99,1600,1702,0.32
2026-09-13T22:52:49Z,75,76,30,5434,100,1379,1702,0.32
2026-09-13T22:52:51Z,75,76,30,5434,99,1336,2424,0.37
2026-09-13T22:52:53Z,76,76,30,5387,100,1379,1702,0.37
2026-09-13T22:52:55Z,76,76,30,5403,100,1362,1399,0.37
2026-09-13T22:52:58Z,71,76,30,5403,100,1526,1702,0.34
2026-09-13T22:53:00Z,72,76,30,5434,99,1362,1702,0.34
2026-09-13T22:53:02Z,73,75,30,5434,99,1354,1702,0.47
2026-09-13T22:53:04Z,73,75,30,5434,99,1344,1702,0.47
2026-09-13T22:53:06Z,75,74,30,5403,100,1420,1702,0.47
