ts,gpu_edge_c,cpu_c,batt_c,fan_rpm,gpu_busy_pct,sclk,cpu_mhz_max,load1
2026-09-12T20:31:50Z,76,76,30,5281,100,1600,1702,0.85
2026-09-12T20:31:52Z,76,76,30,5281,100,1361,1702,0.78
2026-09-12T20:31:54Z,71,76,30,5281,100,1600,2424,0.78
2026-09-12T20:31:56Z,75,76,30,5281,100,1600,1708,0.78
2026-09-12T20:31:58Z,76,76,30,5281,99,1476,1702,0.72
2026-09-12T20:32:00Z,76,76,30,5281,99,1360,1702,0.72
2026-09-12T20:32:03Z,75,76,30,5311,99,1470,2310,0.90
2026-09-12T20:32:05Z,77,75,30,5281,100,1377,1702,0.90
2026-09-12T20:32:07Z,76,76,30,5326,99,1521,1702,0.90
2026-09-12T20:32:09Z,77,76,30,5281,99,1358,1702,0.83
2026-09-12T20:32:11Z,77,76,30,5281,99,1341,1400,0.83
2026-09-12T20:32:13Z,72,76,30,5281,100,1600,1702,0.76
2026-09-12T20:32:15Z,76,77,30,5281,99,1400,1702,0.76
2026-09-12T20:32:17Z,78,77,30,5311,100,1308,2424,0.78
2026-09-12T20:32:19Z,72,76,30,5326,100,1600,1702,0.78
2026-09-12T20:32:21Z,76,76,30,5281,100,1521,1702,0.78
2026-09-12T20:32:23Z,73,76,30,5326,0,1528,1399,0.80
2026-09-12T20:32:25Z,67,76,30,5281,100,1040,2424,0.80
2026-09-12T20:32:27Z,76,76,30,5281,99,1600,1818,0.73
2026-09-12T20:32:29Z,75,76,30,5281,99,1324,1999,0.73
2026-09-12T20:32:32Z,78,76,30,5311,99,1374,1702,0.73
2026-09-12T20:32:34Z,78,76,30,5281,100,1322,2426,0.68
2026-09-12T20:32:36Z,75,76,30,5281,100,1379,1702,0.68
2026-09-12T20:32:38Z,76,76,30,5311,99,1382,2143,0.62
2026-09-12T20:32:40Z,75,76,30,5281,100,1338,1702,0.62
2026-09-12T20:32:42Z,75,76,30,5311,100,1600,2422,0.89
2026-09-12T20:32:44Z,73,76,30,5326,99,1469,1399,0.89
2026-09-12T20:32:46Z,73,76,30,5281,99,1565,1399,0.89
2026-09-12T20:32:48Z,75,75,30,5281,99,1492,1399,0.82
2026-09-12T20:32:50Z,76,76,30,5311,100,1383,1702,0.82
2026-09-12T20:32:52Z,76,76,30,5281,100,1341,1702,0.75
2026-09-12T20:32:54Z,75,76,30,5281,100,1337,1702,0.75
2026-09-12T20:32:56Z,76,76,30,5281,99,1364,1702,0.75
2026-09-12T20:32:58Z,75,76,30,5281,99,1478,1702,0.77
2026-09-12T20:33:01Z,76,76,30,5281,99,1467,1702,0.77
2026-09-12T20:33:03Z,72,76,30,5326,99,1600,1702,0.71
2026-09-12T20:33:05Z,75,76,30,5281,100,1411,2428,0.71
2026-09-12T20:33:07Z,72,76,30,5281,100,1470,1702,0.71
2026-09-12T20:33:09Z,75,75,30,5281,99,1363,1702,0.65
2026-09-12T20:33:11Z,76,76,30,5311,99,1375,1702,0.65
2026-09-12T20:33:13Z,75,76,30,5311,99,1328,1702,0.92
2026-09-12T20:33:15Z,75,76,30,5281,100,1313,1399,0.92
2026-09-12T20:33:17Z,76,76,30,5281,100,1369,1702,0.85
2026-09-12T20:33:19Z,76,76,30,5281,99,1351,1399,0.85
2026-09-12T20:33:21Z,74,76,30,5281,99,1600,1702,0.85
2026-09-12T20:33:23Z,76,76,30,5326,100,1600,1702,0.78
2026-09-12T20:33:25Z,76,76,30,5311,99,1428,1702,0.78
2026-09-12T20:33:27Z,73,76,30,5281,99,1500,1399,1.04
2026-09-12T20:33:30Z,74,75,30,5281,99,1453,1702,1.04
2026-09-12T20:33:32Z,76,76,30,5311,100,1373,1702,1.04
2026-09-12T20:33:34Z,75,76,30,5311,100,1513,1702,0.95
2026-09-12T20:33:36Z,75,76,30,5281,100,1344,1399,0.95
2026-09-12T20:33:38Z,75,76,30,5281,100,1309,2424,0.88
2026-09-12T20:33:40Z,76,76,30,5281,100,1600,1702,0.88
2026-09-12T20:33:42Z,75,77,30,5281,99,1432,2425,0.89
2026-09-12T20:33:44Z,73,76,30,5281,99,1338,1702,0.89
2026-09-12T20:33:46Z,76,76,30,5281,100,1572,1702,0.89
2026-09-12T20:33:48Z,74,76,30,5281,99,1459,1702,0.90
2026-09-12T20:33:50Z,64,76,30,5281,0,200,2424,0.90
2026-09-12T20:33:52Z,61,74,30,5281,0,200,2427,1.07
2026-09-12T20:33:54Z,60,72,30,5281,0,200,2425,1.07
2026-09-12T20:33:56Z,58,70,30,5281,0,200,2425,1.07
2026-09-12T20:33:58Z,57,68,30,5026,0,200,2424,1.06
2026-09-12T20:34:00Z,57,66,30,4908,0,200,2425,1.06
2026-09-12T20:34:03Z,55,64,30,4934,0,200,2425,1.06
2026-09-12T20:34:05Z,54,63,30,4120,0,200,2424,1.06
2026-09-12T20:34:07Z,67,62,30,3930,100,1344,2425,1.06
2026-09-12T20:34:09Z,69,67,30,3591,99,1391,1399,0.97
2026-09-12T20:34:11Z,70,69,30,3151,99,1377,1702,0.97
2026-09-12T20:34:13Z,72,70,30,3318,100,1335,2424,0.89
2026-09-12T20:34:15Z,73,71,30,3504,99,1600,1702,0.89
2026-09-12T20:34:17Z,73,72,30,3772,99,1554,1702,0.82
2026-09-12T20:34:19Z,73,73,30,3989,99,1600,1702,0.82
2026-09-12T20:34:21Z,74,74,30,4232,99,1331,2426,0.82
2026-09-12T20:34:23Z,75,74,30,4411,99,1390,1702,0.75
2026-09-12T20:34:25Z,78,75,30,4629,100,1379,1702,0.75
2026-09-12T20:34:27Z,75,75,30,4783,99,1324,2424,0.77
2026-09-12T20:34:29Z,75,75,30,5026,99,1330,2424,0.77
2026-09-12T20:34:31Z,76,75,30,5040,99,1372,1399,0.77
2026-09-12T20:34:34Z,72,76,30,5281,99,1600,1702,0.71
2026-09-12T20:34:36Z,74,76,30,5326,99,1347,2424,0.71
2026-09-12T20:34:38Z,74,75,30,5281,99,200,1400,0.82
2026-09-12T20:34:40Z,66,75,30,5281,99,1040,2425,0.82
2026-09-12T20:34:42Z,75,75,30,5326,99,1378,1399,0.82
2026-09-12T20:34:44Z,76,75,30,5326,99,1385,1702,0.75
2026-09-12T20:34:46Z,76,76,30,5311,100,1370,1702,0.75
2026-09-12T20:34:48Z,76,76,30,5326,99,1364,1702,0.77
2026-09-12T20:34:50Z,75,76,30,5281,99,1330,1702,0.77
2026-09-12T20:34:52Z,73,76,30,5311,99,1354,1702,0.71
2026-09-12T20:34:54Z,74,76,30,5311,100,1600,2424,0.71
2026-09-12T20:34:56Z,76,76,30,5326,100,1377,1702,0.71
2026-09-12T20:34:58Z,75,76,30,5311,100,1372,1702,0.65
2026-09-12T20:35:00Z,75,76,30,5281,100,1432,1702,0.65
2026-09-12T20:35:02Z,68,76,30,5326,100,1258,2424,0.68
2026-09-12T20:35:05Z,76,76,30,5326,99,1434,1702,0.68
2026-09-12T20:35:07Z,76,76,30,5326,99,1374,1399,0.68
2026-09-12T20:35:09Z,75,76,30,5326,100,1370,1702,0.62
2026-09-12T20:35:11Z,74,76,30,5326,99,1451,1702,0.62
2026-09-12T20:35:13Z,73,75,30,5311,100,200,1399,0.66
2026-09-12T20:35:15Z,75,75,30,5326,99,1375,1702,0.66
2026-09-12T20:35:17Z,75,75,30,5326,99,1392,1399,0.60
2026-09-12T20:35:19Z,75,76,30,5311,99,1357,1400,0.60
2026-09-12T20:35:21Z,78,76,30,5326,100,1368,1399,0.60
2026-09-12T20:35:23Z,75,76,30,5326,99,1335,1702,0.55
2026-09-12T20:35:25Z,76,76,30,5311,100,1370,1702,0.55
2026-09-12T20:35:27Z,74,76,30,5326,100,1408,2424,0.59
2026-09-12T20:35:29Z,75,76,30,5311,100,1359,1702,0.59
2026-09-12T20:35:32Z,76,76,30,5326,100,1365,1702,0.59
2026-09-12T20:35:34Z,76,76,30,5326,100,1409,1702,0.54
2026-09-12T20:35:36Z,75,76,30,5311,99,1333,2424,0.54
2026-09-12T20:35:38Z,75,76,30,5311,99,1412,1702,0.50
2026-09-12T20:35:40Z,75,76,30,5311,100,1408,1702,0.50
2026-09-12T20:35:42Z,76,76,30,5311,99,1380,1702,0.50
2026-09-12T20:35:44Z,72,76,30,5326,100,1422,2425,0.46
2026-09-12T20:35:46Z,74,76,30,5311,99,1344,1400,0.46
2026-09-12T20:35:48Z,75,75,30,5311,100,1371,1702,0.42
2026-09-12T20:35:50Z,75,75,30,5326,100,1358,1702,0.42
2026-09-12T20:35:52Z,75,76,30,5326,100,1370,1702,0.39
2026-09-12T20:35:54Z,75,76,30,5326,99,1332,2424,0.39
2026-09-12T20:35:56Z,76,76,30,5326,100,1600,1702,0.39
2026-09-12T20:35:58Z,76,76,30,5311,100,1525,1702,0.36
2026-09-12T20:36:00Z,75,76,30,5311,99,1368,1702,0.36
2026-09-12T20:36:03Z,75,76,30,5326,99,1412,1702,0.33
2026-09-12T20:36:05Z,76,76,30,5311,100,1373,1702,0.33
2026-09-12T20:36:07Z,76,76,30,5326,99,1369,1702,0.33
2026-09-12T20:36:09Z,76,76,30,5326,99,1298,2424,0.30
2026-09-12T20:36:11Z,76,76,30,5326,99,1408,1399,0.30
2026-09-12T20:36:13Z,76,76,30,5326,99,1379,1702,0.28
2026-09-12T20:36:15Z,78,76,30,5326,99,1378,1702,0.28
2026-09-12T20:36:17Z,75,76,30,5357,99,1512,2424,0.33
2026-09-12T20:36:19Z,74,76,30,5311,100,1448,1702,0.33
2026-09-12T20:36:21Z,75,75,30,5357,100,1352,1702,0.33
2026-09-12T20:36:23Z,75,75,30,5357,99,1378,1702,0.31
2026-09-12T20:36:25Z,75,76,30,5326,99,1379,1702,0.31
2026-09-12T20:36:27Z,76,76,30,5311,100,1334,2424,0.36
2026-09-12T20:36:29Z,75,76,30,5326,100,1600,1716,0.36
2026-09-12T20:36:32Z,76,76,30,5311,100,1432,1702,0.36
2026-09-12T20:36:34Z,76,76,30,5311,100,1599,1702,0.33
2026-09-12T20:36:36Z,75,76,30,5311,99,1494,1702,0.33
2026-09-12T20:36:38Z,76,76,30,5357,99,1389,1702,0.31
2026-09-12T20:36:40Z,75,76,30,5357,100,1406,1702,0.31
2026-09-12T20:36:42Z,75,76,30,5311,100,1327,2424,0.31
2026-09-12T20:36:44Z,75,76,30,5326,100,1415,1702,0.36
2026-09-12T20:36:46Z,75,76,30,5357,100,1373,1702,0.36
2026-09-12T20:36:48Z,75,76,30,5311,100,1375,1399,0.33
2026-09-12T20:36:50Z,75,76,30,5357,100,1320,2424,0.33
2026-09-12T20:36:52Z,73,76,30,5357,99,1338,1399,0.31
2026-09-12T20:36:54Z,68,75,30,5357,99,1040,2424,0.31
2026-09-12T20:36:56Z,75,75,30,5326,100,1381,1702,0.31
2026-09-12T20:36:58Z,76,76,30,5357,99,1376,1702,0.28
2026-09-12T20:37:01Z,76,76,30,5311,99,1377,1399,0.28
2026-09-12T20:37:03Z,77,76,30,5326,100,1361,1702,0.26
2026-09-12T20:37:05Z,76,76,30,5357,100,1342,1399,0.26
2026-09-12T20:37:07Z,74,76,30,5357,99,1328,1702,0.26
2026-09-12T20:37:09Z,75,76,30,5357,100,1396,2424,0.24
2026-09-12T20:37:11Z,76,76,30,5311,99,1365,1702,0.24
2026-09-12T20:37:13Z,75,76,30,5311,99,1373,1702,0.22
2026-09-12T20:37:15Z,76,76,30,5357,100,1400,1399,0.22
2026-09-12T20:37:17Z,75,76,30,5311,99,1355,1702,0.20
2026-09-12T20:37:19Z,75,76,30,5326,99,1600,1702,0.20
2026-09-12T20:37:21Z,75,76,30,5311,99,1357,1400,0.20
2026-09-12T20:37:23Z,75,76,30,5357,100,1371,2025,0.18
2026-09-12T20:37:25Z,72,76,30,5357,99,1382,1702,0.18
2026-09-12T20:37:27Z,65,75,30,5326,0,200,2424,0.25
2026-09-12T20:37:30Z,76,75,30,5326,99,1377,1702,0.25
2026-09-12T20:37:32Z,75,76,30,5311,100,1384,1702,0.25
2026-09-12T20:37:34Z,75,76,30,5357,99,1388,1399,0.23
2026-09-12T20:37:36Z,75,76,30,5326,99,1374,1702,0.23
2026-09-12T20:37:38Z,75,76,30,5357,100,1371,1702,0.21
2026-09-12T20:37:40Z,76,76,30,5326,100,1375,1702,0.21
2026-09-12T20:37:42Z,77,76,30,5357,100,1330,2424,0.35
2026-09-12T20:37:44Z,76,76,30,5357,99,1416,1400,0.35
2026-09-12T20:37:46Z,76,76,30,5326,100,1379,1702,0.35
2026-09-12T20:37:48Z,76,76,30,5326,99,1380,1702,0.33
2026-09-12T20:37:50Z,75,76,30,5357,100,1372,1702,0.33
2026-09-12T20:37:52Z,74,76,30,5326,100,1600,1702,0.30
2026-09-12T20:37:54Z,75,76,30,5326,99,1440,1702,0.30
2026-09-12T20:37:56Z,75,76,30,5357,99,1450,1400,0.30
2026-09-12T20:37:59Z,73,76,30,5311,100,1377,1702,0.36
2026-09-12T20:38:01Z,73,75,30,5326,100,1570,1400,0.36
2026-09-12T20:38:03Z,75,75,30,5311,100,1376,1702,0.41
2026-09-12T20:38:05Z,76,75,30,5326,100,1382,1702,0.41
2026-09-12T20:38:07Z,75,76,30,5326,99,1377,1408,0.41
2026-09-12T20:38:09Z,75,76,30,5311,100,1340,2424,0.37
2026-09-12T20:38:11Z,71,76,30,5311,99,1536,1702,0.37
2026-09-12T20:38:13Z,71,76,30,5311,99,1595,1702,0.34
2026-09-12T20:38:15Z,75,76,30,5326,99,1600,2424,0.34
2026-09-12T20:38:17Z,75,76,30,5357,100,1383,1702,0.32
2026-09-12T20:38:19Z,76,76,30,5326,100,1375,1399,0.32
2026-09-12T20:38:21Z,76,76,30,5311,99,1407,1702,0.32
2026-09-12T20:38:23Z,76,76,30,5357,100,1319,2424,0.29
2026-09-12T20:38:25Z,76,76,30,5326,99,1362,1702,0.29
2026-09-12T20:38:28Z,76,76,30,5326,100,1380,1702,0.27
2026-09-12T20:38:30Z,76,76,30,5326,100,1381,1702,0.27
2026-09-12T20:38:32Z,75,76,30,5326,100,1487,2424,0.27
2026-09-12T20:38:34Z,74,76,30,5311,100,1408,1702,0.25
2026-09-12T20:38:36Z,64,75,30,5357,0,200,2424,0.25
2026-09-12T20:38:38Z,75,74,30,5326,100,1384,1702,0.23
2026-09-12T20:38:40Z,75,75,30,5326,100,1381,1399,0.23
2026-09-12T20:38:42Z,75,75,30,5326,99,1384,1702,0.21
2026-09-12T20:38:44Z,76,75,30,5357,99,1375,1702,0.21
2026-09-12T20:38:46Z,75,75,30,5326,100,1371,1702,0.21
2026-09-12T20:38:48Z,77,76,30,5357,100,1378,1702,0.19
2026-09-12T20:38:50Z,74,76,30,5357,100,1332,2424,0.19
2026-09-12T20:38:53Z,75,76,30,5311,100,1403,1702,0.18
2026-09-12T20:38:55Z,75,76,30,5357,99,1346,1702,0.18
2026-09-12T20:38:57Z,75,76,30,5311,100,1360,1702,0.18
2026-09-12T20:38:59Z,73,76,30,5357,99,1325,1702,0.16
2026-09-12T20:39:01Z,71,76,30,5326,99,1485,1702,0.16
2026-09-12T20:39:03Z,76,76,30,5357,99,1600,1702,0.15
2026-09-12T20:39:05Z,75,76,30,5326,100,1376,1702,0.15
2026-09-12T20:39:07Z,74,76,30,5311,100,1331,1399,0.22
2026-09-12T20:39:09Z,74,75,30,5311,99,200,1399,0.22
2026-09-12T20:39:11Z,75,75,30,5311,100,1600,1702,0.22
2026-09-12T20:39:13Z,75,75,30,5311,100,1449,1702,0.20
2026-09-12T20:39:15Z,75,75,30,5311,99,1600,1399,0.20
2026-09-12T20:39:17Z,75,76,30,5311,100,1399,1702,0.26
2026-09-12T20:39:20Z,75,76,30,5311,99,1390,1702,0.26
2026-09-12T20:39:22Z,75,76,30,5357,99,1382,1702,0.26
2026-09-12T20:39:24Z,75,76,30,5326,99,1321,2425,0.24
2026-09-12T20:39:26Z,72,76,30,5357,100,1325,1702,0.24
2026-09-12T20:39:28Z,74,76,30,5311,100,1600,1702,0.22
2026-09-12T20:39:30Z,76,76,30,5311,99,1600,1702,0.22
2026-09-12T20:39:32Z,75,76,30,5311,100,1391,2424,0.22
2026-09-12T20:39:34Z,75,76,30,5357,100,1339,1702,0.36
2026-09-12T20:39:36Z,75,76,30,5357,99,1396,1399,0.36
2026-09-12T20:39:38Z,76,76,30,5311,99,1600,1702,0.34
2026-09-12T20:39:40Z,74,76,30,5311,45,200,2424,0.34
2026-09-12T20:39:42Z,73,76,30,5311,99,1341,1400,0.31
2026-09-12T20:39:44Z,72,75,30,5357,99,1600,1399,0.31
2026-09-12T20:39:46Z,72,75,30,5311,99,1600,1702,0.31
2026-09-12T20:39:49Z,71,76,30,5326,100,1598,1399,0.28
2026-09-12T20:39:51Z,75,76,30,5311,99,1336,2424,0.28
2026-09-12T20:39:53Z,75,76,30,5326,99,1385,1702,0.26
2026-09-12T20:39:55Z,75,76,30,5326,100,1350,1702,0.26
2026-09-12T20:39:57Z,75,76,30,5326,100,1350,1399,0.26
2026-09-12T20:39:59Z,76,76,30,5357,100,1372,1702,0.32
2026-09-12T20:40:01Z,76,76,30,5326,100,1379,1400,0.32
2026-09-12T20:40:03Z,75,76,30,5326,99,1340,1702,0.29
2026-09-12T20:40:05Z,75,76,30,5326,100,1600,2424,0.29
2026-09-12T20:40:07Z,76,76,30,5326,99,1375,1400,0.27
2026-09-12T20:40:09Z,76,76,30,5357,100,1393,1702,0.27
2026-09-12T20:40:11Z,72,76,30,5311,99,1600,1401,0.27
2026-09-12T20:40:13Z,75,76,30,5326,100,1354,2424,0.25
2026-09-12T20:40:15Z,73,75,30,5326,100,1391,1702,0.25
2026-09-12T20:40:18Z,71,75,30,5357,100,1536,1702,0.31
2026-09-12T20:40:20Z,75,75,30,5326,99,1372,1702,0.31
2026-09-12T20:40:22Z,76,76,30,5357,99,1344,1702,0.31
2026-09-12T20:40:24Z,71,76,30,5326,99,1600,2424,0.28
2026-09-12T20:40:26Z,76,76,30,5326,99,1422,1399,0.28
2026-09-12T20:40:28Z,75,76,30,5311,99,1362,1702,0.26
2026-09-12T20:40:30Z,75,76,30,5326,100,1412,1702,0.26
2026-09-12T20:40:32Z,76,76,30,5326,100,1371,1702,0.32
2026-09-12T20:40:34Z,77,76,30,5357,100,1385,1702,0.32
2026-09-12T20:40:36Z,77,76,30,5326,100,1384,1702,0.32
2026-09-12T20:40:38Z,74,76,30,5311,99,1366,2424,0.29
2026-09-12T20:40:40Z,76,76,30,5357,100,1376,1702,0.29
2026-09-12T20:40:42Z,75,76,30,5326,99,1375,1702,0.27
2026-09-12T20:40:44Z,77,76,30,5357,99,1378,1702,0.27
2026-09-12T20:40:46Z,74,76,30,5357,99,1600,2424,0.27
2026-09-12T20:40:49Z,74,76,30,5326,100,1471,1702,0.33
2026-09-12T20:40:51Z,69,75,30,5326,100,1040,2426,0.33
2026-09-12T20:40:53Z,76,75,30,5326,99,1364,1702,0.30
2026-09-12T20:40:55Z,75,76,30,5311,99,1339,1702,0.30
2026-09-12T20:40:57Z,75,76,30,5326,100,1339,1399,0.30
2026-09-12T20:40:59Z,75,76,30,5357,99,1600,1399,0.36
2026-09-12T20:41:01Z,74,76,30,5326,100,1368,1702,0.36
2026-09-12T20:41:03Z,76,76,30,5326,99,1373,1702,0.33
2026-09-12T20:41:05Z,75,76,30,5326,100,1341,2424,0.33
2026-09-12T20:41:07Z,75,76,30,5311,100,1375,1702,0.30
2026-09-12T20:41:09Z,78,76,30,5311,100,1378,1702,0.30
2026-09-12T20:41:11Z,77,76,30,5311,99,1379,1702,0.30
2026-09-12T20:41:13Z,77,76,30,5311,99,1411,1702,0.36
2026-09-12T20:41:15Z,75,76,30,5357,99,1446,1702,0.36
2026-09-12T20:41:18Z,76,76,30,5311,100,1378,1702,0.33
2026-09-12T20:41:20Z,76,76,30,5311,100,1364,1702,0.33
2026-09-12T20:41:22Z,71,76,30,5326,99,1514,1702,0.33
2026-09-12T20:41:24Z,69,75,30,5357,0,200,2424,0.30
2026-09-12T20:41:26Z,75,75,30,5357,99,1376,1702,0.30
2026-09-12T20:41:28Z,75,75,30,5357,100,1354,1702,0.28
2026-09-12T20:41:30Z,75,76,30,5311,100,1379,1702,0.28
2026-09-12T20:41:32Z,71,76,30,5357,100,1438,1702,0.26
2026-09-12T20:41:34Z,76,76,30,5326,99,1382,1702,0.26
2026-09-12T20:41:36Z,74,76,30,5326,99,1600,1702,0.26
2026-09-12T20:41:38Z,74,76,30,5357,99,1322,2424,0.24
2026-09-12T20:41:40Z,76,76,30,5357,100,1384,1702,0.24
2026-09-12T20:41:42Z,75,76,30,5357,100,1376,1702,0.22
2026-09-12T20:41:44Z,76,76,30,5357,100,1379,1702,0.22
2026-09-12T20:41:47Z,74,76,30,5311,100,1336,1702,0.22
2026-09-12T20:41:49Z,76,76,30,5326,100,1371,1702,0.20
2026-09-12T20:41:51Z,75,76,30,5357,99,1377,1702,0.20
2026-09-12T20:41:53Z,76,76,30,5326,100,1388,1702,0.18
2026-09-12T20:41:55Z,74,76,30,5311,100,1404,1702,0.18
2026-09-12T20:41:57Z,73,75,30,5326,99,1379,1702,0.18
2026-09-12T20:41:59Z,75,75,30,5326,100,1350,1702,0.25
2026-09-12T20:42:01Z,75,75,30,5326,99,1388,1399,0.25
2026-09-12T20:42:03Z,75,76,30,5311,99,1368,1702,0.23
2026-09-12T20:42:05Z,76,76,30,5311,99,1374,1702,0.23
2026-09-12T20:42:07Z,77,76,30,5326,100,1391,1702,0.21
2026-09-12T20:42:09Z,77,76,30,5326,99,1380,1702,0.21
2026-09-12T20:42:11Z,76,76,30,5326,99,1330,2424,0.21
2026-09-12T20:42:14Z,74,76,30,5357,100,1366,1399,0.35
2026-09-12T20:42:16Z,75,76,30,5311,100,1429,1702,0.35
2026-09-12T20:42:18Z,75,76,30,5311,100,1425,1702,0.33
2026-09-12T20:42:20Z,75,76,30,5326,99,1328,2425,0.33
2026-09-12T20:42:22Z,75,76,30,5311,100,1375,1702,0.33
2026-09-12T20:42:24Z,76,76,30,5326,100,1377,1400,0.38
2026-09-12T20:42:26Z,76,76,30,5326,100,1370,1702,0.38
2026-09-12T20:42:28Z,72,76,30,5357,99,1487,1702,0.43
2026-09-12T20:42:30Z,73,76,30,5311,99,1344,1399,0.43
2026-09-12T20:42:32Z,62,75,30,5326,0,200,2424,0.47
2026-09-12T20:42:34Z,59,73,30,5311,0,200,2425,0.47
2026-09-12T20:42:36Z,58,71,30,5326,9,1040,2425,0.47
2026-09-12T20:42:38Z,57,69,30,5357,32,1040,2424,0.52
2026-09-12T20:42:40Z,58,66,30,5326,100,1040,2425,0.52
2026-09-12T20:42:42Z,54,65,30,5067,0,200,2424,0.56
2026-09-12T20:42:44Z,67,64,30,4360,99,1600,1401,0.56
2026-09-12T20:42:47Z,69,68,30,3989,100,1600,1399,0.56
2026-09-12T20:42:49Z,70,69,30,3654,100,1529,1702,0.51
2026-09-12T20:42:51Z,70,70,30,3640,99,1600,1702,0.51
2026-09-12T20:42:53Z,72,71,30,3826,99,1600,1399,0.55
2026-09-12T20:42:55Z,72,72,30,3972,100,1553,1702,0.55
2026-09-12T20:42:57Z,76,73,30,4232,100,1334,2425,0.55
2026-09-12T20:42:59Z,74,73,30,4280,100,1593,1702,0.59
2026-09-12T20:43:01Z,74,74,30,4464,100,1491,1702,0.59
2026-09-12T20:43:03Z,71,74,30,4652,99,1455,1702,0.54
2026-09-12T20:43:05Z,72,73,30,4770,100,1493,1399,0.54
2026-09-12T20:43:07Z,70,73,30,4770,100,1376,2425,0.50
2026-09-12T20:43:09Z,74,74,30,4783,100,1600,1702,0.50
2026-09-12T20:43:11Z,75,75,30,4807,99,1600,1880,0.50
2026-09-12T20:43:13Z,75,76,30,5000,100,1554,1702,0.46
2026-09-12T20:43:16Z,75,76,30,5040,99,1493,2426,0.46
2026-09-12T20:43:18Z,77,76,30,5067,100,1351,1702,0.42
2026-09-12T20:43:20Z,75,76,30,5108,100,1313,2424,0.42
2026-09-12T20:43:22Z,76,76,30,5179,99,1367,1702,0.42
2026-09-12T20:43:24Z,72,76,30,5179,100,1600,1702,0.39
2026-09-12T20:43:26Z,72,76,30,5179,99,1403,1702,0.39
2026-09-12T20:43:28Z,73,75,30,5165,100,1374,1702,0.44
2026-09-12T20:43:30Z,66,75,30,5179,0,200,2424,0.44
2026-09-12T20:43:32Z,73,75,30,5179,100,1382,1702,0.40
2026-09-12T20:43:34Z,75,75,30,5179,99,1331,1702,0.40
2026-09-12T20:43:36Z,76,76,30,5179,99,1373,1702,0.40
2026-09-12T20:43:38Z,75,76,30,5179,100,1600,2345,0.37
2026-09-12T20:43:40Z,76,76,30,5165,99,1453,1702,0.37
2026-09-12T20:43:42Z,76,76,30,5179,99,1368,1702,0.34
2026-09-12T20:43:45Z,76,76,30,5165,99,1452,1702,0.34
2026-09-12T20:43:47Z,75,76,30,5165,99,1423,1702,0.34
2026-09-12T20:43:49Z,74,76,30,5179,99,1433,1702,0.31
2026-09-12T20:43:51Z,74,76,30,5208,99,1442,1399,0.31
2026-09-12T20:43:53Z,74,75,30,5179,99,1428,1702,0.45
2026-09-12T20:43:55Z,76,75,30,5165,100,1373,1702,0.45
2026-09-12T20:43:57Z,76,76,30,5165,100,1600,1702,0.45
2026-09-12T20:43:59Z,77,76,30,5165,100,1600,1702,0.41
2026-09-12T20:44:01Z,76,76,30,5208,100,1600,1702,0.41
2026-09-12T20:44:03Z,77,77,30,5179,100,1457,1702,0.46
2026-09-12T20:44:05Z,79,77,30,5208,99,1447,1702,0.46
2026-09-12T20:44:07Z,76,77,30,5208,99,1483,1702,0.42
2026-09-12T20:44:09Z,75,77,30,5208,99,1307,1400,0.42
2026-09-12T20:44:11Z,76,77,30,5208,17,1152,2424,0.42
2026-09-12T20:44:14Z,74,76,30,5237,99,1429,1702,0.39
2026-09-12T20:44:16Z,73,76,30,5208,100,1416,1702,0.39
2026-09-12T20:44:18Z,76,75,30,5208,100,1343,1702,0.36
2026-09-12T20:44:20Z,76,76,30,5237,100,1436,1702,0.36
2026-09-12T20:44:22Z,75,76,30,5237,99,1302,1702,0.36
2026-09-12T20:44:24Z,77,77,30,5252,100,1364,1702,0.33
2026-09-12T20:44:26Z,76,77,30,5252,99,1600,1702,0.33
2026-09-12T20:44:28Z,77,77,30,5252,100,1565,1702,0.30
2026-09-12T20:44:30Z,72,77,30,5252,100,1393,2413,0.30
2026-09-12T20:44:32Z,76,77,30,5237,100,1565,1400,0.28
2026-09-12T20:44:34Z,78,77,30,5252,99,1477,1400,0.28
2026-09-12T20:44:36Z,74,76,30,5237,99,1396,1702,0.28
2026-09-12T20:44:38Z,73,76,30,5237,99,1530,1702,0.33
2026-09-12T20:44:41Z,76,75,30,5252,100,1523,1399,0.33
2026-09-12T20:44:43Z,73,76,30,5252,100,1600,1702,0.31
2026-09-12T20:44:45Z,76,76,30,5208,99,1600,1994,0.31
2026-09-12T20:44:47Z,76,77,30,5237,99,1559,1702,0.31
2026-09-12T20:44:49Z,76,77,30,5237,99,1534,1702,0.28
2026-09-12T20:44:51Z,77,77,30,5252,99,1373,1702,0.28
2026-09-12T20:44:53Z,75,77,30,5252,100,1313,2425,0.26
2026-09-12T20:44:55Z,75,77,30,5252,99,1316,1702,0.26
2026-09-12T20:44:57Z,76,77,30,5252,99,1437,1702,0.24
2026-09-12T20:44:59Z,74,77,30,5252,100,1363,1399,0.24
2026-09-12T20:45:01Z,74,76,30,5237,99,1454,1702,0.24
2026-09-12T20:45:03Z,75,76,30,5252,100,1333,1702,0.38
2026-09-12T20:45:05Z,76,76,30,5252,100,1339,1702,0.38
2026-09-12T20:45:07Z,72,76,30,5252,100,1527,1702,0.43
2026-09-12T20:45:10Z,72,76,30,5237,99,1600,1399,0.43
